Content,Label
Ja myślałem. że tłumacze w PE to po prostu źli tłumacze. Okazuje się  że 20 lat temu był przesąd. że tłumaczenie ma być wierne - ale teraz tłumacz ma się realizować,Korwin
P.Donald Trump mianował p.Roberta F.Kennedyego Jra. aktywistę antyszczepionkowego. Ministrem Zdrowia. A szefowa Wywiadu będzie prorosyjska! W wyborach do Izby Republikanie mają już większość. prowadzą 218:209. Dojdą 2 pewniaki (Iowa&Alaska)+2 z Kalifornii🙄?,Korwin
ale w parkach 14 lat temu niekoniecznie...,Korwin
Toteż Amerykanie słabo je odczuwają. My bardziej...,Korwin
Amisze. sekta ludzi naprawdę chcących wolności. głosują oczywiście na p.Donalda Trumpa. Młodzi. Wykształceni z Wielkich Miast. uwielbiający życie pod opieką miliona Światłych Regulacyj - na p.Kamalę Devę Harris. P.Trump może już wygrać nawet bez Pennsylwanii. Wirginii i Georgii.Amisze jadą zagłosować za @realDonaldTrump em. #WyboryUSA,Korwin
Ruch WCzc.Adriana Zandberga b. wzmocni Lewicę. Do tej pory traciła wyborców wskutek popierania osi PSL-PO. Teraz wyborcy mają do wyboru głosowanie na Lewicę Pragmatyczną - i na RAZEM. Lewicę Nieprzejednaną. W sumie Lewica otrzyma znacznie więcej głosów. Miejmy nadzieję: 4.9%:4.9%,Korwin
Spoko. ta LN to po to. by zawodnicy ździebełko zarobili. kibice mogli pokrzyczeć i pomachać. trenerzy mogli poeksperymentować. a Stadion Narodowy troszkę zmniejszył deficyt. Zapewniam. że nie będę się denerwował. Ale jak już się gra. to lepiej wygrać. niż przegrać... #POLSCO,Korwin
Gdy podczas wizyty w Kazachstanie JE Włodzimierz Putin nieopatrznie powiedział. że Kazachstan to kraj. w którym mówi sie po rosyjsku. JE Qasym-Jomart Kemelūly Toqaev odpowiedział po kazachsku i zrozumiałe było tylko Włodzimierzu Włodzimierzowiczu. Wszyscy sięgnęli po tłumaczy.Kazakhstan President responds in Kazakh when Putin blurbs that 🇰🇿 is a russian speaking country,Korwin
Milusie są te feminazistki - nie ma co...,Korwin
GDZIE ja tak rozumuję? CZYTAJ Pan!,Korwin
Całkiem nie rozumiem? Problemem jest. że polskie dziewczyny w ogóle puszczają się. z kim popadnie. Natomiast dziennikarki? Dziennikarki mają za zadanie zbierać wiadomości - i to jest jeden ze sposobów. Nikt normalny żeniąc się z dziennikarkę. nie oczekuje. że znalazł dziewicę...Wiem. że świat się zmienia. że największe dno jest wynoszone na piedestał. ale... powiem Wam. że to jest. kurde. wstyd jak stąd do wieczności. że dziennikarki puszczają się z kim popadnie.,Korwin
Cytuję Wikipedię:   Śledztwo w sprawie pozbawienia życia Jolanty Brzeskiej zostało umorzone 8 kwietnia 2013 z powodu niewykrycia sprawców czynu zabronionego. 19 sierpnia 2016 minister sprawiedliwości i prokurator generalny Zbigniew Ziobro zapowiedział wznowienie śledztwa wNie,Korwin
O-to-to: na cholerę Ukrainie być w NATO. instalować rakiety mogące dosignąć Moskwy i chciec odzyskać Krym?,Korwin
Narodowiec mówi: Naród polski jest wspaniały. polskie rodziny przez wieki hodowały synów. którzy potem z szablą. kosą i karabinem walczyli o Polskę! A Państwowiec: Naród polski to kupa bęcwałów. którzy nie umieją wychowywać swoich dzieci i musi za nich robić to państwowa szkoła!,Korwin
Jakie zakładki? Niech Pan napisze. o co chodzi?,Korwin
Jest oczywiste. że rząd nie powinien dopłacać do NICZEGO - również do kredytów na mieszkania. Jednak zaglądając pod #RządDeweloperów odnoszę wrażenie. że ludzie nie zdają sobie sprawy. że deweloper buduje mieszkania DLA LUDZI. Tak jak np. szewc robi buty dla ludzi nie dla siebie!,Korwin
W Ameryce jest 50 stanów. każdy ma własne prawa. A II RP nie potrafiła znieść pięciu różnych kodeksów! To. że Pan podobnie jak ogromna większość Polaków nie rozumie. że ujednolicenie kodeksów NIE było konieczne. świadczy. że Polska zawsze gotowa na Ein Reich Ein Volks Ein Fuhrer!,Korwin
Ja??? Po raz pierwszy dowiedziałem się o Jego istnieniu!!!,Korwin
Co Wy - podobnie jak PO zresztą - wygadujecie? Rok temu w Głogowie (bez gminy) na PiS głosowały 12 243 osoby. Jesli blisko pół tysiąca to 490 - to oznacza,Korwin
Nie istnieje żadne Deep State jako organizacja. Deep State tworzy grono bardzo zamożnych i wpływowych ludzi mających wyrzuty sumienia. że są bogaci - i chcacych wszystkim zrobić dobrze. Nie mają żadnych uzgodnionych wspólnych celów - maniak od Globalnego Ocieplenia nie musi być,Korwin
Czyli Pan zakłada. że ludzie chcą kupić nie takie mieszkania. jakie chcą mieć??!!? Proszę sięgnąć po termometr!,Korwin
Sieć trzęsie się: p.Przemysław Czarnek twierdzi. że po wygranych wyborach prezydenckich PiS zrobi zamach stanu! A prawda:  Zmieniam zdanie. Popieram p.Agnieszkę Gozdyrę: wolność słowa - tak. ale pod nazwiskiem. I odpowiedzialnością.  I wybory również jawne!Strach w oczach oszustów z #KoalicjaOszustów zmusza ich do manipulacji. No to proszę cały fragment ⤵️,Korwin
Włodzimierz E.Uljanow. (ps. tow.Lenin) marzył o państwie,Korwin
ONI to naprawdę wieszają na słupach? Gratuluję szczerości. To 2x więcej. niż cały budżet III RP. znacznie więcej. niż te $60 mld (w rzeczywistości $16 mld) ostatnio otrzymane od USA...  Oczywiście nie należy też nic dawać polskim wsiom. miastom i miasteczkom. Ale i nie zabierać!*program realizowany przez rząd POPiS,Korwin
I to właśnie przeraża. Polityka musi być elastyczna. nie wolno NICZEGO wykluczać.,Korwin
Tak - ale dlaczego kobietom to przyznano?,Korwin
...ale o tej wojnie pisze bardzo już mało; ludziom się znudziła...,Korwin
Jaki szpiegiem? Agentem!,Korwin
Ja imieniny obchodzę na św.Jana od Krzyża. I dostałem na imieniny link do pięknej wypowiedzi. Właściwie ta Pani mówi to samo. co śp.Wojciech Młynarski:  - i nie śpiewa - ale za to jak wygląda: x.com/karanatLSE/sta…,Korwin
Zaraz! Przeciez ja BRONIŁEM prawa obcokrajowców do pracu w Polsce!! A poza tym Ukraincy to nie jest rasa. I nic mi nie wiadomo o jakimś dochodzeniu w tej absurdalnej sprawie...,Korwin
Ostrzeżenie!,Korwin
Tak nie wolno! Pisze Pan tak. jakby to były słowa z notatnika śp.Andrzeja Żabińskiego; a są to przytaczane słowa śp.Hermana Axena. dość obrzydliwego stalinisty i Żyda. próbującego wywrzeć nacisk na polską delegację!,Korwin
Jakaś Julka rodem z PRLu... Dlaczego rząd miałby ustąpić w czymkolwiek tylko dlatego. że niektórzy ludzie przestaliby zarabiać pieniądze??!? Jak mówił już śp.Jerzy Urban: Rząd się sam wyżywi. I w ogóle z kim rząd miałby podjąć dialog? Poczytajcie 21 POSTULATÓW SOLIDARNOŚCI  !#PociągPrawych ...Popierasz??,Korwin
I znów stary JKM miał rację. Wyciekły dokumenty ujawniające mieszanie się 5Eyes do polityki:,Korwin
od Renu po Ural,Korwin
i Indie. i Indonezja...,Korwin
Akurat wśród Żydów pełno miliarderów i intelektualistów...,Korwin
Twierdzenie. że rakiety ATACMS są obsługiwane przez Ukraińców jest tak samo nie udowodnione (a mniej prawdopodobne) jak twierdzenie. że są od roku obsługiwane przez Amerykanów. Oni niechętnie przyuczają innych do wysokiej techniki.,Korwin
Przecież tłumaczyłem...,Korwin
Dawniej dawało się radę... W Paragwaju (po wojnie z Argentyną. Brazylią i Urugwajem łącznie!!) było ZNACZNIE gorzej!,Korwin
O zwycięstwo p.Donalda Trumpa jestem raczej spokojny. Aha: od 1.00 będę komentował te wybory u p.Marcina Roli. Bardziej niepokoi mnie. co może zrobić Deep State między 6-XI-24 a 17-I-25.,Korwin
Skutki propagandy postępaków:  Po klęsce p.Harris p.Antoni Nephew z Minnesoty zabił żonę. b.żonę i 2 z nimi synów - po czym popełnił samobójstwo. bo pod Trumpem nie będzie życia. To nie rekord. Po klęsce Hitlera dr Józef Goebbels zabił żonę i aż 6 dzieci.,Korwin
O wiele taniej jest pokonać Mexyk. gdy jeszcze NIE ma tej broni. Zdaje Pan sobie sprawę. co się stanie. jeśli kipi sobie po cichy A-bombę?,Korwin
Feudalizm zdegenerował się i w w XVIII wiegu został zlikwidowany - nieudatnie. jak przez Józefa II Habsburga w Austrii lub całkiem nieudatnie. jak przez rewolucję anty-francuską. Ale w Piękny XIX w. Europa weszła radośnie pod hasłąmi Wolności. Własności i Sprawiedliwości,Korwin
A dlaczego? Marionetkowy rząd można zainstalować wszędzie...,Korwin
Droga Ewuńciu! Gdy Katon siedział w willi i pił wino. a 30 jego niewolników tłoczyło oliwę. wiadomo było kto jest Panem. a kto rabem. Gy kobieta siedziała w domu. a mężczyzna na nią pracował. to ona była Panią Domu. Obecnie b.panie wyrwano z domów by je wyzyskiwać i pomolestować.,Korwin
Pisząc dwa dni temu o zwycięstwie w I turze wyborów prezydenckich w Rumunii p.Călina (to rodzaj męski od Kalina!) Georgescu opierałem się o wyniki przeliczenia z 95% komisyj. P.Georgescu,Korwin
Polska jest podzielona na dwa plemiona - to i tak dobrze. bo można wybierać między idiotyzmami. Jednak człowiek. który i jednych i drugich uważa za idiotów i przestępców jest przez zdecydowaną Większość traktowany w najlepszym przypadku jako wariat lub dziwak. Albo (ruski?) agent,Korwin
Ja dość dobrze znałem śp.BrG,Korwin
Ludzie (nie tylko Polacy!) nadal nie rozumieją. że w latach 1919-20 głównym (i to śmiertelnym) wrogiem Bolszewii nie była Polska. tylko Rosja. I Polska powinna była pomóc Rosji zniszczyć w zarodku Ojczyznę Proletariatu. Niestety: Piłsudski za większego wroga Polski uważał Rosję.,Korwin
Proszę to uzasadnić!,Korwin
Król czy inny monarcha jest uczony historii. Większość niczego się nie może nauczyć. bo to głupia. ciemna masa.  Każdy. kto ODROBINĘ liznąłby historię UK wiedziałby. że pod rządami Czerwonych Królestwo wchodzi na ścieżkę. którą już przebyło w latach 1964-78 kiedy Labour Party pod,Korwin
https://pbs.twimg.com/ext_tw_video_thumb/1855342265708761090/pu/img/zP5m3iTXt41Rev41.jpg,Korwin
Tak. To znaczy tak mówi unisono prasa reżymowa - ale wiele w tym prawdy. PS: dlaczego pro-rosyjscy - a nie np. uniosceptyczni?,Korwin
O 7.10 powtórzę tłumaczenie dla niepełnosprawnych. A tu odpowiedź: to dlaczego akurat w Redzikowie ją wybudowali?,Korwin
Neokonserwatyści - odłam lewaków,Korwin
Nie: Nieoczekiwana zmiana lidera :,Korwin
Jednym z najbardziej innowacyjnych osiągnięć rządu stworzonego przez Józefa Piłsudskiego. a kierowanego przez Jędrzeja Moraczewskiego. było wprowadzenie ośmiogodzinnego dnia pracy w przemyśle i handlu. Wówczas w Europie była to wciąż nowość. Co więcej.,Korwin
Zapomniałem...,Korwin
Pisałem 100x. że SS muszą zależeć tylko od prezydenta. być wysoko opłacane z budżetu i mieć ZAKAZ prowadzenia jakichkolwiek operacyj na rynku. A w ogóle to: Jak króla nie ma,Korwin
Nie dziwi mnie. że FBI stara się zlikwidować p.Donalda Trumpa. P.Trump chce zlikwidować Deep State - to Deep State chce zabić p.Trumpa,Korwin
Ukraińskie podpaski twierdzą. że Mariupol to Ukraina. Więc muszą przyznać. że te niemieckie firmy odbudowująUkrainę...,Korwin
z każdej menelki-alkoholiczki czy narkomana jak śp.Floyd mozna zrobić Męczennika Za Sprawę!,Korwin
Quizz: na Mołdawii (po polsku Bielce. po rumuńsku Bălţi. w yiddish Belz) drugie miasto Mołdowy. Przed wojną 60% Żydów (i 15% Polaków). Niemcy i Rumuni wysiedlili lub wymordowali wszystkich Żydów. Nie mylić z Bełzem. który nam w 1951 Ukraińcy zabrali. chytrze podpuściwszy Stalina.,Korwin
A skąd w Chicago. a nie w Detroit?,Korwin
Bo gdy coś się udaje Ukraińcom. to o tym wszyscy wiedzą dzięki mediom... Więc po co mam o tym pisać?,Korwin
Razem z 60 dywizjami niemieckimi na Moskwę ruszyłoby 40 polskich - a tak. to Niemcy musieli utrzymywać jeszcze w Polsce siły okupacyjne...,Korwin
JE Józio Biden postanowił zaryzykować przejście do historii jako prezydent odpowiedzialny za rozpętanie wojny jądrowej. JE Włodzimierz Putin  zapowiedział odwet nuklearny. Oczywiście uderzą najpierw ostrzegawczo w swoich pachołków: FR w Polskę. USA w Iran. A potem się rozejrzą...,Korwin
Nie wiedziałem o tej propozycji. ale jest b. rozsądna: dobre miejsce. puste. na bagnach i nie u nas. gdzie trzeba przekonywać sołtysów. Tylko Rosjanie by się pewnie nie zgodzili. bo to dla nich cholerne ryzyko: ci wariaci Polacy w razie konfliktu mogliby im rozwalić atom. U nich!.@donaldtusk miażdży Dudę. Kaczyńskiego i Morawieckiego w sprawie budowy elektrowni jądrowej w Polsce. Prawda jest dla nich totalnie kompromitująca. #DudaBredzi,Korwin
Bo każdy głupiec Kiedy nie ma racji Próbuje się uciec Do masowych demonstracji. Logicznie: albo mam rację - to wygram w sądach - albo nie mam racji  Albo ją mam. ale twierdzę. że państwo i sądy kłamią. To trudno się dziwić. że państwo się z tym nie może zgodzić...,Korwin
Chyba nie. dopiero mnie wypuścii ze szpitala...,Korwin
JE Józio Biden postanowił zaryzykować przejście do historii jako prezydent odpowiedzialny za rozpętanie wojny jądrowej. JE Włodzimierz Putin  zapowiedział odwet nuklearny. Oczywiście uderzą najpierw ostrzegawczo w swoich pachołków: FR w Polskę. USA w Iran. A potem się rozejrzą...,Korwin
Moskwa płaci swoim agentom i wspiera ich działania. Waszyngton płaci swym agentom i wspiera ich poczynania. Berlin płaci swym agentom i pomaga im. Natomiast Suweren,Korwin
Jasne. Można. Po czym spalą nasz węgiel w swoich elektrowniach. a Rumunom sprzedadzą swój w takiej samej cenie. I bedzie gites- tenteges?,Korwin
Hej! Miłośnicy CPK ! Zamiast TAKdlaCPK jutro (dziś nie mam czasu) o 18.05 przedstawię propozycję. która powinna się Wam BARDZO spodobać. Jeśli zależy Wam na dobru Polski. a nie na przepchaniu pomysłu PiSu - oczywiście. NIEdlaCPK !,Korwin
Można,Korwin
Wygląda na to. że w Kolegium Elektorów zwolenników p.Donalda Trompa będzie 313 : 226. Republikanie mają już 52 senatorów (6 foteli jeszcze się liczy) i wyraźnie prowadzą w Izbie Reprezentantów. Jeśli teraz p.Trump nie zniszczy Deep State - to taka okazja może się nie powtórzyć.,Korwin
Cahal twierdzi. że w bunkrze śp.Hassana Nasr Allaha pod szpitalem al-Sahel w płd. Bejrucie znajduje się skarbiec Hezbollahu: złoto i $500 mln w gotówce.  Dyrektor szpitala twierdzi. że to fałsz: ewakuował szpital i wezwał armię Libanu(?!). by to sprawdziła.,Korwin
JE Ksawery Milei. zwolennik wolności gospodarczej. wyrzucił p.Dianę Mondino. minister SZ Argentyny. za (niewiążące) głosowanie w ONZ za zniesieniem sankcji USA na Kubę:  ZA było 187. PRZECIW 2: USA i Izrael. Po za pierwszy Argentyna JE Milei była nie z USA!,Korwin
Straciłem trochę czasu na słuchanie tego; o co tu chodzi????,Korwin
Kiedyś. gdy jeszcze firmy miały indywidualnych właścicieli. nieraz kierowali się oni względami narodowymi. Tym samym jednak podejmowali oni decyzje nieoptymalne i byli wypierani z rynku przez firmy kierujące się. jak Pan Bóg przykazał. zyskiem. Dziś większość dużych firm to,Korwin
PiS twierdziło zawsze. że wszystkim rządzi System; czyli służby specjalne manipulujące politykami. W takim razie pytanie: dlaczego System dopuścił. by Antoni Macierewicz został ministrem spraw wewnętrznych? Odpowiedź wyjaśniłaby dlaczego nie wykonał On mojej Uchwały Lustracyjnej.,Korwin
Teraz drugi atak ATACMSów - i już odwojowali 40%. Pytanie: czy odwojowali Rosjanie. czy Koreańczycy?,Korwin
5000 prywatnych firm zatrudniających po 5 osób i dających roczny zysk 250.000 zł każda - to znacznie więcej. niż państwowa firma. zatrudniająca 20.000 ludzi   - nawet. jeśli daje zysk 1 mld zł (na ogół jest deficytowa). Ale ją WIDAĆ - a tych 5000 firm NIE WIDAĆ. Stąd złe decyzje.,Korwin
Sobota wieczorem - ale na poważnie. Odsłuchałem (ponownie) opis ostatniej próby uratowania przez Hitlera pokoju w Europie Zachodniej - po coraz wyraźniejszym dryfowaniu Polski do Paryża i Londynu.   Oczywiście pokój na Zachodzie byłby uratowany kosztem,Korwin
Eksperci twierdzą. że można to ośmiokrotnie zwiększać i zmniejszać. Głupi wyborcy połkną wszystko. A mądrzy ludzie w ogóle nie wierzą wskaźnikom... albo je bardzo starannie analizują. Natomiast dane od dziennikarzy to Scheiß. mówiąc po europejsku. #PolitykaNaDeser #TuskDoDymisji  Wystarczyło zmienić szefa i od razu jest znakomicie.,Korwin
Nie; chcę. by politków było b. mało.,Korwin
Stalin nie musiałby głęboko myśleć. by wywnioskować. że po połknięciu Francji przyjdzie pora na ZSRS: Pakt Anty-KomInternowski był przecież podpisany! Natomiast we Francji była d***kracja. czyli rządzili idioci. Wściekli się o Czechy i Morawy - bo to był ich świetnie uzbrojony al,Korwin
Właśnie: dlaczego?,Korwin
a nie Lewo...,Korwin
No własnie - i nikt w 1714 nie powiediał abp.Tennysonowi: Ekscelencjo,Korwin
Drogi panie Jeremiaszu! Tu nie chodzi o Pana. tylko o to. że w Polsce nie wiadomo dlaczego realizowane jest zalecenie Deep State by pokazywać o ile się da białą kobietę z ciemnoskórym!!,Korwin
Nie rozumiem? Jeśli JE Włodzimierz Putin nie zdołał zmusić Białorusi do ataku na Ukrainę - to chyba B. jest suwerenna?,Korwin
Jak to: Wręcz przeciwnie? Marx miał rację,Korwin
Kim jest p. Eliza Michalik ? Porzuconą kobietą. która po długiej rozmowie z p.Robertem Biedroniem nagle odnalazła się w Nowym Lepszym Świecie - czyli zwariowała; pamiętacie:,Korwin
JE Radosław Sikorski nie może być prezydentem. bo Jego Żona źle mówi o p.Donaldzie Trumpie. A to. że gość na polecenie angielskie (i prośbę kumpli Żony) chciał nas wciągnąć w III WŚw - eh. to detal.  PS. Czy kiedyś w PRL chciał rządzić ktoś mający syna w Armii Sowieckiej?,Korwin
